conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0af062de-eb43-41e9-9b96-249e2cd22d26,používat značkovací jazyky,released,skill/competence,sector-specific,používat značkovací jazyky | používat XHTML | použít značkovací jazyk | používat HTML,"Používat počítačové jazyky, které se syntakticky odlišují od textu, k přidávání vysvětlivek k dokumentu, ke specifikaci grafické úpravy a zpracování typů dokumentů, jako je HTML.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programovat počítačové systémy
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b0335f3-0aa1-491e-895e-81fc8774a300,vyvíjet automatické migrační metody,released,skill/competence,sector-specific,vyvinout automatickou migrační metodu | vyvíjet postupy automatické migrace | vytvářet automatické migrační metody | tvořit způsoby automatické migrace | vyvíjet automatickou migrační metodu,"Vytvořit automatizovaný přenos informací v oblasti informačních a komunikačních technologií mezi typy úložišť, formáty a systémy, aby nebylo třeba k provádění úkolů využívat manuální úsilí na straně lidských zdrojů.",http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,vypracovávat provozní politiky a postupy
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b449eb1-d082-4e62-95d7-5cf59bdf2097,používat moderní elektronické navigační pomůcky,released,skill/competence,sector-specific,,"Používat moderní navigační pomůcky, jako jsou GPS a radarové systémy.",http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6 | http://data.europa.eu/esco/skill/6efef9df-ac86-45ca-8b1b-a8178ef17b5c,obsluhovat komunikační zařízení | řešit problémy související s polohou a navigací pomocí nástrojů GPS
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ba0717c-3a7a-45a3-834c-59c554e56c72,přenést laboratorní postup do výrobních procesů,released,skill/competence,sector-specific,,Přenést pomocí počítačových modelů a simulací specifické laboratorní postupy a zjištění do výrobního procesu.,http://data.europa.eu/esco/skill/9bdf8a77-8524-43da-bac6-d15d22e1b7ed,zadávat a upravovat informace
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0c66036a-3bdd-4955-8343-985f4697af64,spravovat databázi dárců,released,skill/competence,cross-sector,,Vytvořit a neustále aktualizovat databázi obsahující osobní údaje a status dárců.,http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,používat databáze | spravovat informace
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0c9f20cb-32fb-4ff7-877e-508762791151,Rage (systémy tvorby digitálních her),released,knowledge,sector-specific,,"Softwarový rámec, který se skládá z integrovaných vývojových prostředí a specializovaných návrhářských nástrojů určených k rychlé iteraci uživatelských počítačových her.",http://data.europa.eu/esco/skill/966f2fd3-3de6-42da-b87c-da924c6d7960 | http://data.europa.eu/esco/isced-f/0211,systémy tvorby digitálních her | audiovizuální technika a mediální výroba a produkce
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0cc02ab5-da14-4fd4-963d-192fe71d3225,posuzovat integrované domotické systémy,released,skill/competence,sector-specific,,"Porozumět návrhu a specifikacím, které poskytli výrobci integrovaných domotických systémů, a vybrat koncept splňující speciální potřeby projektu.
	",http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af | http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9,analyzovat a vyhodnocovat informace a data | myslet kriticky
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ccdfe98-f845-4598-84a1-3dca66e9d9a3,Ruby (počítačové programování),released,knowledge,sector-specific,Ruby-gnome2 | Ruby lang | Ruby prog,"Techniky a zásady vývoje softwaru, jako je analýza, algoritmy, kódování, zkoušení a sestavování programů v jazyce Ruby.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,počítačové programování | vývoj a analýza softwaru a aplikací
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0cd6dcf1-5778-42a5-b685-4d01ae4a4871,Common Lisp,released,knowledge,sector-specific,,"Techniky a zásady vývoje softwaru, jako je analýza, algoritmy, kódování, zkoušení a sestavování programů v jazyce Common Lisp.",http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,vývoj a analýza softwaru a aplikací | počítačové programování
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ce96a86-7a28-4c44-9e59-591375310894,shromažďovat údaje o počasí,released,skill/competence,cross-sector,,"Shromažďovat údaje z družic, radarů, dálkových snímačů a meteorologických stanic s cílem získat informace o povětrnostních podmínkách a jevech.",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d | http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e,monitorovat environmentální podmínky | spravovat kvantitativní údaje
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ced619a-0f59-4802-88ea-e97bf1b57f95,optimalizovat využitelnost flotily,released,skill/competence,sector-specific,,"Optimalizovat využití flotily, její viditelnost, účinnost a ziskovost pomocí specializovaného softwaru pro správu lodí.",http://data.europa.eu/esco/skill/f73c2c9e-b097-4fcb-95d1-659ea0bd54a3 | http://data.europa.eu/esco/skill/36dc2bd2-3d9a-4a84-ad70-918a539c4311 | http://data.europa.eu/esco/skill/de7d8271-2410-4fab-bcb4-19e4d1965984 | http://data.europa.eu/esco/skill/60851cc6-ad2e-468f-96e0-ef381615f324 | http://data.europa.eu/esco/skill/e7211c0c-e571-4d61-bfda-3bea3953151d,přidělovat a kontrolovat fyzické zdroje | spravovat lodní flotilu | monitorovat provoz vozového parku | plánovat údržbu silničního vozového parku | spravovat vozový park společnosti
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d168770-4d9c-4096-b048-a6577818d306,Apache Maven,released,knowledge,sector-specific,,"Nástroj Apache Maven je softwarový program pro provádění identifikace konfigurace, kontroly, evidence konfigurace a auditu softwaru během jeho vývoje a údržby.",http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f | http://data.europa.eu/esco/isced-f/0613,nástroje pro správu konfigurace softwaru | vývoj a analýza softwaru a aplikací
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d6714c6-720e-4985-9791-5ab85d28da79,shromažďovat data,released,skill/competence,cross-sector,,Extrahovat exportovatelná data z více zdrojů.,http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39 | http://data.europa.eu/esco/skill/1b70a55d-b8a4-49fc-96c6-15ab4cff2522,shromažďovat informace z fyzických nebo elektronických zdrojů | používat techniky pro zpracování údajů
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d7f2cce-245a-4d02-9b8d-2e9946cc4c5d,dodávat on-line školení,released,skill/competence,cross-sector,dodat online školení | poskytovat internetová školení | dodat on-line školení | dodávat on-line kurzy | dodávat online kurzy | tvořit a poskytovat online školení | dodávat online školení,"Poskytovat školení prostřednictvím využívání on-line technologií, úpravy učebních materiálů, používání metod elektronického učení, poskytování podpory účastníkům vzdělávání a komunikace on-line. Vyučovat ve virtuálních třídách.",http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b | http://data.europa.eu/esco/skill/caede8f1-6658-4d78-9eb4-2ad2c7ebf09b,poskytovat poradenství ostatním | vyučovat a školit
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0da6cab1-0ee9-4391-a299-f71fbf21db56,směrování sítě ICT,released,knowledge,sector-specific,výběr cest v síti ICT | určování tras v počítačové síti | určování tras v síti ICT | volba tras v informační a komunikační síti | směrování sítí ICT,"Postupy a techniky výběru nejlepších směrů v rámci sítě informačních a komunikačních technologií, pomocí nichž může paket cestovat.",http://data.europa.eu/esco/isced-f/0612,vytváření a správa databází a sítí
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0daaf096-1639-461c-bf1a-bbeea77e6b67,interní politika řízení rizik,released,knowledge,sector-specific,interní politiky řízení rizika | vnitřní postupy pro zvládání rizik | interní politiky řízení rizik | vnitřní politika řízení rizik | interní postupy řízení rizik | interní politika řízení rizika,"Interní politika řízení rizik, která identifikuje a hodnotí rizika v prostředí informačních technologií a stanovuje, které z nich jsou nejdůležitější. Metody používané k minimalizaci, sledování a kontrole možnosti a dopadu katastrofálních událostí, které mají dopad na dosažení obchodních cílů.",http://data.europa.eu/esco/isced-f/0413,management a správa
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0dc7aa1b-b5af-4f4b-81ce-ee22ed8b6926,posuzovat znalost ICT,released,skill/competence,sector-specific,hodnotit znalost ICT | vystihnout znalosti IT systémů | posuzovat znalosti ICT | posuzovat znalost informačních sítí | posuzovat znalost IKT | posoudit znalost ICT,"Vyhodnotit nesporné odborné kvality kvalifikovaných odborníků v oblasti systému informačních a komunikačních technologií, aby byly zřejmé a použitelné pro další analýzu a uplatnění.",http://data.europa.eu/esco/skill/c206d301-14b0-4bea-8028-a3749303a512 | http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9,monitorovat a hodnotit výkon jednotlivců | myslet kriticky
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0dcbf7c5-bedf-4485-b16b-23df54443864,převádět pojmy požadavků na obsah,released,skill/competence,sector-specific,vyvíjet digitální obsah podle pokynů | převést pojem požadavku na obsah | převádět pojem požadavku na obsah | převádět požadavky na obsah | vyvíjet digitální obsah podle požadavků | převést pojmy požadavků na obsah,Vytvářet digitální obsah v souladu s danými požadavky a pokyny.,http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec | http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a,používat digitální nástroje pro spolupráci a produktivitu | zpracovávat kvalitativní informace
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0de61385-de6d-4146-ba32-1cc1bc102220,Lisp,released,knowledge,sector-specific,,"Techniky a zásady vývoje softwaru, jako je analýza, algoritmy, kódování, zkoušení a sestavování programů v jazyce Lisp.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,počítačové programování | vývoj a analýza softwaru a aplikací
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0df2e216-68ae-4952-b9dc-3c2f2bc04fe3,provádět údržbu databáze,released,skill/competence,cross-sector,,"Udržovat databázi nezávislých dodavatelů, která vašim týmům poskytuje dodatečnou podporu a umožňuje výpočet nákladů na vyjednávání.",http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c | http://data.europa.eu/esco/skill/611ed16b-99bf-4840-9cab-f55d1d286e0a | http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186,"používat databáze | řídit, získávat a uchovávat digitální data | ukládat digitální data a systémy | provádět výpočty"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0e361e34-c563-4892-b9d3-873a6a4fef8a,žánry digitálních her,released,knowledge,sector-specific,žánr digitální hry | druhy počítačových her | žánry počítačových her | druhy digitálních her,"Klasifikace videoher založená na jejich interakci s herními médii, jako jsou simulační hry, strategické hry, dobrodružné hry a hry v hernách.",http://data.europa.eu/esco/isced-f/0211,audiovizuální technika a mediální výroba a produkce
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0e44ceb3-9dd4-4ec4-b1d7-a0e83ddba7d4,automobilová technika,released,skill/competence,cross-sector,,"Obor inženýrství, který kombinuje mechanické, elektrické, elektronické, softwarové a bezpečnostní inženýrství při navrhování motorových vozidel, jako jsou nákladní vozidla, dodávky a automobily.",http://data.europa.eu/esco/skill/c34b06c4-d164-4e49-a784-89d47de42ec2,"navrhovat průmyslové materiály, systémy nebo produkty"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0e62eba3-d076-47e5-b22d-340a8faccb3b,asistivní technologie ve vzdělávání,released,knowledge,occupation-specific,,"Zahrnují software, například převod textu na řeč a optické rozpoznávání znaků.
	",http://data.europa.eu/esco/isced-f/0188,interdisciplinární programy a kvalifikace zahrnující vzdělávání a výchovu
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0e667579-d045-4c6a-b0f3-230a61edd014,modelovat výkonovou elektroniku,released,skill/competence,occupation-specific,,"Modelovat a simulovat výkonové elektronické systémy, výrobky a součásti pomocí softwaru pro technický design. Posuzovat životaschopnost výrobku a zkoumat fyzikální parametry s cílem zajistit úspěšný výrobní proces.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,navrhovat elektrické nebo elektronické systémy a zařízení
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0e78d9c9-7c3c-4c5c-82cb-205c16edbcb8,ekologické používání IT systémů,released,knowledge,occupation-specific,zelené používání IT systémů | používání ICT ekologickým způsobem | ekologické používání IT systému | ekologické zpracování dat,"Používání systémů ICT udržitelným způsobem šetrným k životnímu prostředí, jako je zavádění energeticky účinných serverů a centrálních procesorů, snižování zdrojů a správná likvidace elektronického odpadu.",http://data.europa.eu/esco/isced-f/0712,technologie ochrany životního prostředí
