conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ed8dbdd1-5b40-4eaf-adaf-3b1f6d16a37b,skladování nebezpečných odpadů,released,knowledge,cross-sector,,"Předpisy a postupy spojené s ukládáním materiálů a látek, které představují riziko pro zdraví a bezpečnost.",http://data.europa.eu/esco/isced-f/1021,veřejné hygienické služby
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/edf0690f-629d-4674-a9df-45fd89413e85,posuzovat vliv na životní prostředí v oblasti podzemních vod,released,skill/competence,sector-specific,,"Odhadovat, jaký vliv na životní prostředí má odběr a řízení podzemních vod.",http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303 | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d | http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/101d63ee-bb22-4a7c-9e0a-c2716063696a,"posuzovat vliv na životní prostředí | monitorovat environmentální podmínky | myslet kriticky | posuzovat ochranu zdraví, bezpečnost a dopad na životní prostředí"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ee02393d-27dd-438a-8879-b8088ce45e79,environmentální politiky ICT,released,knowledge,occupation-specific,environmentální politika IKT | politiky dopadu vývoje ICT na životní prostředí | politiky dopadu inovací ICT na životní prostředí | ICT politiky ochrany životního prostředí | environmentální politiky IKT | environmentální politika ICT,"Mezinárodní a organizační politiky, které se zabývají posuzováním dopadu inovací a vývoje v oblasti ICT na životní prostředí, jakož i způsoby snižování negativního dopadu a uplatňování inovací v oblasti ICT na podporu životního prostředí.",http://data.europa.eu/esco/isced-f/0611,užití počítačů
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ee62e616-b6e9-49c1-888b-1b4e81f3536e,asistovat při identifikaci stromů,released,skill/competence,sector-specific,,"Asistovat při vývoji a zdokonalování technik měření a identifikace stromů. Získávat a používat různé zdroje informací pro přesné označování a pojmenovávání stromů, identifikovat stromy na základě jejich vlastností, identifikovat jednotlivé druhy stromů během všech ročních období.",http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/35045957-e9e4-44b1-801a-9a49f6efaece,myslet kriticky | označovat materiály nebo předměty za účelem identifikace
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eecbbdd5-5c07-41a4-9486-c0373de7fbab,provádět výzkum týkající se fauny,released,skill/competence,sector-specific,,"Shromažďovat a analyzovat údaje o životě zvířat s cílem zjistit základní aspekty, jako je původ, anatomie a funkce.",http://data.europa.eu/esco/skill/ba1f6201-b206-4459-b178-706db34a851d,analyzovat vědecká a lékařská data
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ef010091-ddce-410d-9864-9276ef6fe390,dálkové vytápění a chlazení,released,knowledge,sector-specific,,"Dálkové vytápění a chlazení využívá místní udržitelné zdroje energie k zajištění vytápění a k rozvodu teplé pitné vody do skupiny budov a přispívá ke zlepšení energetické náročnosti.
	",http://data.europa.eu/esco/isced-f/0713 | http://data.europa.eu/esco/skill/83fc0b2b-6cd2-46af-b1ff-d3fc83604c26,elektrotechnika a energetika | energetická účinnost
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f03a3387-c4a7-41e3-a5d4-dd4577147940,integrovaný design,released,knowledge,sector-specific,,"Přístup k projektování, který zahrnuje několik souvisejících disciplín, s cílem navrhovat a stavět podle zásad stavění budov s téměř nulovou spotřebou energie. Vzájemné propojení všech aspektů týkajících se návrhu budovy, jejího užití a vnějších klimatických podmínek.
	",http://data.europa.eu/esco/skill/80c042de-bc1a-4d78-b266-35bc80ba3093 | http://data.europa.eu/esco/isced-f/0731,architektonický design | architektura a urbanismus
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f12f094b-492f-4e88-b36b-50b8e58b7500,provádět hodnocení životního prostředí lokality,released,skill/competence,cross-sector,,Provádět správu místa průzkumu a hodnocení životního prostředí těžebních a průmyslových oblastí a související dohled. Určovat a vymezovat oblasti pro geochemické analýzy a vědecký výzkum.,http://data.europa.eu/esco/skill/3eef7ff2-3ade-41d4-b084-2bd2a3949e1c,oceňovat pozemky nebo nemovitosti
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f14cfbac-07c5-43de-8b63-51518be99826,navrhovat větrné turbíny,released,skill/competence,sector-specific,,"Navrhovat elektrické součásti a lopatky používané v zařízení, které vyrábí energii z větru a převádí ji na elektřinu, a zajistit, aby byl návrh optimalizován pro zajištění bezpečné a účinné výroby energie.",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,navrhovat elektrické nebo elektronické systémy a zařízení
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f191c306-f0eb-4cb8-82fb-3331adbbc6f1,upravovat harmonogram distribuce energie,released,skill/competence,sector-specific,,"Sledovat postupy týkající se distribuce energie s cílem posoudit, zda musí být dodávky energie zvýšeny nebo sníženy v závislosti na změnách v poptávce, a začleňovat tyto změny do rozvrhu distribuce. Zajistit, aby byly tyto změny dodrženy.",http://data.europa.eu/esco/skill/8bf9699c-f964-4e4b-ac3d-55aface09cbc | http://data.europa.eu/esco/skill/d9013e0e-e937-43d5-ab71-0e917ee882b8 | http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207,obsluhovat zařízení na výrobu nebo distribuci energie | řídit čas | vést ostatní
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f2071535-4da0-4253-a548-920d170b80e0,navrhovat tepelná zařízení,released,skill/competence,sector-specific,,"Zajišťovat koncepční navrhování vybavení pro hojení a chlazení pomocí zásad přenosu tepla, jako je vedení, proudění, záření a spalování. Teplota u těchto zařízení by měla zůstat stabilní a optimální, protože neustále předávají teplo do celého systému.",http://data.europa.eu/esco/skill/c34b06c4-d164-4e49-a784-89d47de42ec2,"navrhovat průmyslové materiály, systémy nebo produkty"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f2412a5c-8072-4cd7-8fa1-806864f91276,vedlejší produkty a odpad,released,knowledge,cross-sector,,"Řešení pro využití, opětovné použití a recyklaci textilních vedlejších produktů a odpadů.
	",http://data.europa.eu/esco/isced-f/1021,veřejné hygienické služby
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f2704539-8b55-4164-8911-e550a1f9c47f,květiny a rostliny,released,knowledge,sector-specific,,"Nabízené květinové a rostlinné produkty, jejich funkce, vlastnosti a právní a regulační požadavky.",http://data.europa.eu/esco/isced-f/0511 | http://data.europa.eu/esco/skill/d6d3fee7-47e2-47f4-a0ec-6c75f28c6abd,biologie | komplexní produktové informace
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f2711363-fced-40af-837e-5cea0c7f0604,poskytovat poradenství v oblasti dobrých životních podmínek zvířat,released,skill/competence,sector-specific,,"Vypracovávat a poskytovat jednotlivcům nebo skupinám osob informace o tom, jak podporovat zdraví a dobré životní podmínky zvířat a jak mohou být snížena rizika pro zdraví a dobré životní podmínky zvířat. Poskytovat doporučení pro nápravná opatření.",http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d | http://data.europa.eu/esco/skill/c75655c3-ed29-441e-b403-4dd65bc891a5,radit ostatním | poskytovat lékařské poradenství
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f29c3331-b0dc-44c6-949f-b646bcfde992,analyzovat populaci stromů,released,skill/competence,sector-specific,,"Shromažďovat informace o populacích stromů v lese. Vyhledávat onemocnění a škody způsobené hmyzem, posuzovat úmrtnost a nebezpečí požáru.",http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d | http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9,zpracovávat kvalitativní informace | monitorovat environmentální podmínky | myslet kriticky
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f2f463e5-2382-49cb-8199-e7e043d868df,předpisy v oblasti bezpečnosti a ochrany zdraví,released,knowledge,cross-sector,,"Nezbytné normy v oblasti ochrany zdraví, bezpečnosti, hygieny a životního prostředí a právní předpisy v odvětví konkrétní činnosti.",http://data.europa.eu/esco/isced-f/1022,bezpečnost a ochrana zdraví při práci
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f36dff27-a70e-4c23-b2de-e2dffe84adbf,rozmnožování rostlin,released,knowledge,sector-specific,množení rostlin,"Různé druhy metod rozmnožování, materiálů a osiv a jejich zdravotní a kvalitativní kritéria.",http://data.europa.eu/esco/isced-f/0811,rostlinná a živošičná výroba
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f3cc52e3-a96c-4549-b841-6e41a846fa99,podávat hlášení o otázkách životního prostředí,released,skill/competence,cross-sector,,"Sestavovat zprávy o otázkách životního prostředí a komunikace o problémech. Informovat veřejnost nebo zainteresované strany v daném kontextu o příslušných nedávných událostech v oblasti životního prostředí, o prognózách týkajících se budoucnosti životního prostředí a o jakýchkoli problémech a možných řešeních.",http://data.europa.eu/esco/skill/be6ab363-3de1-427f-a8ef-85d5b0250822 | http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,oznamovat skutečnosti | poskytovat poradenství ohledně otázek životního prostředí
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f64b7f4d-e89e-4920-8674-b75a9cd63389,kontrolovat generátory přílivového proudu,released,skill/competence,sector-specific,,"Provádět rutinní inspekce přílivových generátorů pečlivou kontrolou všech částí s cílem zjistit jakékoli problémy a zhodnotit, zda je nutné sjednat opravu.
	",http://data.europa.eu/esco/skill/f7fc7bf8-f41d-44af-81e3-09b88e9779e6,testovat elektrické a mechanické systémy nebo zařízení
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f66b2fc3-2952-41e5-89bf-a9157ea29420,zajistit soulad výroby potravin s legislativou v oblasti životního prostředí,released,skill/competence,sector-specific,,Zajistit dodržování právních předpisů v oblasti životního prostředí při výrobě potravin. Chápat právní předpisy týkající se otázek životního prostředí v oblasti výroby potravin a uplatňovat je v praxi.,http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6 | http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d | http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4,dodržovat právní předpisy a normy v oblasti ochrany životního prostředí | zajistit soulad s legislativou v oblasti životního prostředí | usilovat o snížení negativního dopadu spotřeby
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f672b7a0-698e-45f1-a102-51adeaf89200,rozvíjet plány pro efektivitu logistických operací,released,skill/competence,sector-specific,,Vypracovávat a provádět plány s cílem zvýšit efektivitu a omezit plýtvání během logistických operací.,http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,vypracovávat provozní politiky a postupy
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f6d7ba88-5234-4994-944d-843ca453c923,zavést opatření na ochranu životního prostředí,released,skill/competence,cross-sector,,"Prosazovat environmentální kritéria s cílem předcházet škodám na životním prostředí. Usilovat o účinné využívání zdrojů s cílem předcházet vzniku odpadu a snížit náklady. Motivovat kolegy, aby učinili příslušné kroky pro práci způsobem šetrným k životnímu prostředí.",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,dodržovat právní předpisy a normy v oblasti ochrany životního prostředí
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f76eeb55-2ad1-40ef-ba09-fa60e2c28b40,navrhnout systém umělého osvětlení,released,skill/competence,sector-specific,,"Navrhnout systém umělého osvětlení založený na denním světle, časování nebo využití prostor s ohledem na technické specifikace a omezení, jako je kvalita výkonu a energetická účinnost a vliv použitých materiálů v žárovkách nebo světelných LED diodách na životní prostředí.
	",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,navrhovat systémy a produkty
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f7df4f5d-a2b9-42f3-a41c-203e42a9457a,asistovat při množení rostlin,released,skill/competence,occupation-specific,,"Pomáhat při výsadbě místních původních rostlin za účelem obnovy vegetace podle ročního harmonogramu.
	",http://data.europa.eu/esco/skill/888f286e-272f-4e54-8a3b-9fa391870618,"pěstovat, prořezávat a sklízet plodiny, stromy nebo jiné rostliny"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f806d624-7700-4e47-9f7b-253d4d6ab9e5,prosazovat dobré životní podmínky zvířat,released,skill/competence,sector-specific,,Prosazovat osvědčené postupy a citlivě spolupracovat s cílem udržovat a prosazovat vysoké standardy dobrých životních podmínek zvířat za všech okolností přizpůsobením osobního chování a řešením environmentálních faktorů.,http://data.europa.eu/esco/skill/d2d9051a-10e1-41c5-9cfb-bbdc58016176,při pracovních postupech dodržovat bezpečnostní opatření
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f82b05a7-128b-4a72-a815-044ff6062f62,poskytovat poradenství v oblasti postupů pro nakládaní s odpady,released,skill/competence,cross-sector,,"Poskytovat poradenství organizacím ohledně provádění předpisů o odpadech a strategií pro zlepšení nakládání s odpady a minimalizaci odpadů, a to s cílem zlepšit environmentálně udržitelné postupy a environmentální vědomí.",http://data.europa.eu/esco/skill/b036eb5c-6a48-45b9-b2c6-f42f9e336204 | http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d,poskytovat poradenství ohledně obchodních nebo provozních záležitostí | radit ostatním
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f8413360-6114-40de-a276-c59b764b9913,technologie obnovitelné energie,released,knowledge,cross-sector,,"Různé druhy nevyčerpatelných zdrojů energie, jako je větrná energie, solární energie, vodní energie, energie z biomasy a energie z biopaliv. Různé technologie používané při zavádění těchto druhů energie ve stále větším rozsahu, jako jsou větrné turbíny, hydroelektrické přehrady, fotovoltaika a koncentrovaná solární energie.",http://data.europa.eu/esco/isced-f/0713,elektrotechnika a energetika
